1_5-gram-chi-False_1000,1000,0.050000,0.000010,0.001000,88.100000,25.142857,28.066667
1_5-gram-chi-True_6000,6000,0.050000,0.000010,0.010000,92.080000,21.142857,22.000000
1_5-gram-chi-False_6000,6000,0.050000,0.000100,0.001000,91.700000,22.571429,23.000000
1_5-gram-chi-True_5000,5000,0.050000,0.000100,0.010000,91.440000,21.142857,23.266667
1_5-gram-chi-True_2000,2000,0.050000,0.000010,0.010000,91.000000,25.428571,24.200000
1_5-gram-chi-True_1000,1000,0.050000,0.000010,0.010000,88.580000,26.000000,28.466667
1_5-gram-chi-False_2000,2000,0.050000,0.000100,0.001000,90.260000,24.571429,24.400000
1_5-gram-chi-True_6000,6000,0.050000,0.000100,0.010000,92.480000,21.142857,22.133333
1_5-gram-chi-False_7000,7000,0.050000,0.000010,0.001000,91.240000,21.428571,22.600000
1_5-gram-chi-True_2000,2000,0.050000,0.000100,0.010000,91.380000,24.000000,22.933333
1_5-gram-chi-True_7000,7000,0.050000,0.000010,0.010000,92.520000,22.000000,22.333333
1_5-gram-chi-False_1000,1000,0.050000,0.000100,0.001000,87.840000,25.428571,27.600000
1_5-gram-chi-False_4000,4000,0.050000,0.000010,0.001000,91.600000,22.000000,23.200000
1_5-gram-chi-True_4000,4000,0.050000,0.000010,0.010000,91.440000,23.142857,24.133333
1_5-gram-chi-True_1000,1000,0.050000,0.000100,0.010000,89.300000,26.571429,27.333333
1_5-gram-chi-False_7000,7000,0.050000,0.000100,0.001000,90.380000,24.000000,24.600000
1_5-gram-chi-True_8000,8000,0.050000,0.000010,0.010000,92.480000,21.142857,21.133333
1_5-gram-chi-True_7000,7000,0.050000,0.000100,0.010000,92.180000,20.857143,22.133333
1_5-gram-chi-False_8000,8000,0.050000,0.000010,0.001000,92.060000,20.857143,22.266667
1_5-gram-minmax-most-False_5000,5000,0.050000,0.000010,0.010000,94.180000,18.571429,19.066667
1_5-gram-chi-False_4000,4000,0.050000,0.000100,0.001000,91.140000,25.428571,24.266667
1_5-gram-minmax-most-False_5000,5000,0.050000,0.000100,0.010000,93.600000,17.714286,18.533333
1_5-gram-chi-False_10000,10000,0.050000,0.000010,0.001000,92.320000,20.000000,21.533333
1_5-gram-minmax-most-False_6000,6000,0.050000,0.000010,0.010000,93.920000,16.285714,17.666667
1_5-gram-minmax-most-False_2000,2000,0.050000,0.000010,0.010000,92.420000,18.857143,20.466667
1_5-gram-chi-False_8000,8000,0.050000,0.000100,0.001000,91.320000,20.285714,21.800000
1_5-gram-chi-False_3000,3000,0.050000,0.000010,0.001000,91.040000,24.571429,24.400000
1_5-gram-minmax-most-False_6000,6000,0.050000,0.000100,0.010000,93.740000,18.000000,17.933333
1_5-gram-minmax-most-False_1000,1000,0.050000,0.000010,0.010000,90.620000,20.000000,24.000000
1_5-gram-minmax-most-False_2000,2000,0.050000,0.000100,0.010000,92.300000,20.000000,22.666667
1_5-gram-minmax-most-False_7000,7000,0.050000,0.000010,0.010000,93.760000,16.857143,19.266667
1_5-gram-minmax-most-False_1000,1000,0.050000,0.000100,0.010000,90.000000,20.571429,25.000000
1_5-gram-chi-False_10000,10000,0.050000,0.000100,0.001000,91.620000,20.000000,22.600000
1_5-gram-chi-False_9000,9000,0.050000,0.000010,0.001000,91.860000,21.142857,22.933333
1_5-gram-minmax-most-False_4000,4000,0.050000,0.000010,0.010000,93.440000,18.285714,20.400000
1_5-gram-chi-False_3000,3000,0.050000,0.000100,0.001000,90.740000,24.571429,23.600000
1_5-gram-minmax-most-False_8000,8000,0.050000,0.000010,0.010000,94.220000,16.285714,17.800000
1_5-gram-minmax-most-False_7000,7000,0.050000,0.000100,0.010000,93.460000,18.857143,18.000000
1_5-gram-minmax-most-False_5000,5000,0.050000,0.000010,0.001000,93.940000,17.142857,18.533333
1_5-gram-minmax-most-False_4000,4000,0.050000,0.000100,0.010000,92.760000,20.857143,22.400000
1_5-gram-minmax-most-False_10000,10000,0.050000,0.000010,0.010000,94.720000,13.714286,15.800000
1_5-gram-chi-False_9000,9000,0.050000,0.000100,0.001000,91.680000,18.857143,22.133333
1_5-gram-minmax-most-False_6000,6000,0.050000,0.000010,0.001000,93.780000,16.000000,18.466667
1_5-gram-minmax-most-False_3000,3000,0.050000,0.000010,0.010000,93.260000,17.142857,20.800000
1_5-gram-minmax-most-False_8000,8000,0.050000,0.000100,0.010000,93.700000,20.571429,19.400000
1_5-gram-minmax-most-False_5000,5000,0.050000,0.000100,0.001000,92.820000,19.714286,19.266667
1_5-gram-minmax-most-False_2000,2000,0.050000,0.000010,0.001000,91.520000,20.000000,22.133333
1_5-gram-minmax-most-False_9000,9000,0.050000,0.000010,0.010000,94.260000,14.857143,16.733333
1_5-gram-minmax-most-False_10000,10000,0.050000,0.000100,0.010000,94.020000,20.000000,16.866667
1_5-gram-l2-chi-False_5000,5000,0.050000,0.000010,0.010000,52.660000,97.428571,96.800000
1_5-gram-minmax-most-False_1000,1000,0.050000,0.000010,0.001000,89.260000,20.000000,22.800000
1_5-gram-minmax-most-False_3000,3000,0.050000,0.000100,0.010000,93.060000,18.571429,22.266667
1_5-gram-l2-chi-False_6000,6000,0.050000,0.000010,0.010000,52.620000,97.428571,97.466667
1_5-gram-minmax-most-False_6000,6000,0.050000,0.000100,0.001000,92.760000,21.142857,19.666667
1_5-gram-l2-chi-False_2000,2000,0.050000,0.000010,0.010000,52.620000,97.428571,96.733333
1_5-gram-l2-chi-False_1000,1000,0.050000,0.000010,0.010000,48.540000,97.714286,97.333333
1_5-gram-minmax-most-False_9000,9000,0.050000,0.000100,0.010000,93.920000,20.285714,18.666667
1_5-gram-l2-chi-False_7000,7000,0.050000,0.000010,0.010000,51.920000,97.428571,96.600000
1_5-gram-minmax-most-False_2000,2000,0.050000,0.000100,0.001000,91.080000,21.714286,22.400000
1_5-gram-minmax-most-False_7000,7000,0.050000,0.000010,0.001000,93.700000,15.714286,16.933333
1_5-gram-l2-chi-False_4000,4000,0.050000,0.000010,0.010000,52.500000,97.428571,96.600000
1_5-gram-l2-chi-False_5000,5000,0.050000,0.000100,0.010000,17.860000,97.714286,97.333333
1_5-gram-l2-chi-False_6000,6000,0.050000,0.000100,0.010000,17.980000,97.714286,97.333333
1_5-gram-minmax-most-False_1000,1000,0.050000,0.000100,0.001000,89.180000,20.857143,23.266667
1_5-gram-l2-chi-False_8000,8000,0.050000,0.000010,0.010000,49.940000,97.428571,96.733333
1_5-gram-l2-chi-False_2000,2000,0.050000,0.000100,0.010000,25.420000,97.714286,97.333333
1_5-gram-minmax-most-False_4000,4000,0.050000,0.000010,0.001000,93.000000,17.142857,19.400000
1_5-gram-l2-chi-False_1000,1000,0.050000,0.000100,0.010000,25.480000,97.714286,97.333333
1_5-gram-l2-chi-False_10000,10000,0.050000,0.000010,0.010000,46.540000,97.714286,97.333333
1_5-gram-l2-chi-False_3000,3000,0.050000,0.000010,0.010000,53.720000,97.714286,97.333333
1_5-gram-l2-chi-False_7000,7000,0.050000,0.000100,0.010000,16.700000,97.714286,97.333333
1_5-gram-l2-chi-False_4000,4000,0.050000,0.000100,0.010000,18.260000,97.714286,97.333333
1_5-gram-minmax-most-False_7000,7000,0.050000,0.000100,0.001000,92.960000,20.857143,18.866667
1_5-gram-l2-chi-False_9000,9000,0.050000,0.000010,0.010000,46.660000,97.714286,97.333333
1_5-gram-minmax-most-False_8000,8000,0.050000,0.000010,0.001000,93.880000,16.857143,19.000000
1_5-gram-l2-chi-False_8000,8000,0.050000,0.000100,0.010000,17.300000,97.714286,97.333333
1_5-gram-l2-most-False_5000,5000,0.050000,0.000010,0.010000,55.380000,96.857143,96.800000
1_5-gram-l2-chi-False_10000,10000,0.050000,0.000100,0.010000,16.620000,97.714286,97.333333
1_5-gram-minmax-most-False_4000,4000,0.050000,0.000100,0.001000,92.120000,20.571429,20.466667
1_5-gram-l2-most-False_6000,6000,0.050000,0.000010,0.010000,55.980000,96.857143,96.466667
1_5-gram-l2-chi-False_3000,3000,0.050000,0.000100,0.010000,22.980000,97.714286,97.333333
1_5-gram-l2-most-False_2000,2000,0.050000,0.000010,0.010000,59.540000,96.571429,95.466667
1_5-gram-l2-most-False_1000,1000,0.050000,0.000010,0.010000,61.880000,96.571429,95.866667
1_5-gram-minmax-most-False_10000,10000,0.050000,0.000010,0.001000,94.300000,14.285714,16.533333
1_5-gram-l2-chi-False_9000,9000,0.050000,0.000100,0.010000,19.920000,97.714286,97.333333
1_5-gram-l2-most-False_7000,7000,0.050000,0.000010,0.010000,52.300000,97.428571,97.333333
1_5-gram-l2-most-False_5000,5000,0.050000,0.000100,0.010000,49.920000,97.142857,96.600000
1_5-gram-minmax-most-False_8000,8000,0.050000,0.000100,0.001000,93.000000,21.428571,20.733333
1_5-gram-l2-most-False_4000,4000,0.050000,0.000010,0.010000,55.740000,96.571429,96.733333
1_5-gram-minmax-most-False_3000,3000,0.050000,0.000010,0.001000,92.800000,16.571429,21.133333
1_5-gram-l2-most-False_6000,6000,0.050000,0.000100,0.010000,49.240000,97.714286,97.333333
1_5-gram-l2-most-False_2000,2000,0.050000,0.000100,0.010000,56.480000,96.857143,96.266667
1_5-gram-l2-most-False_8000,8000,0.050000,0.000010,0.010000,49.140000,96.857143,96.800000
1_5-gram-l2-most-False_1000,1000,0.050000,0.000100,0.010000,56.020000,96.857143,96.000000
1_5-gram-l2-most-False_10000,10000,0.050000,0.000010,0.010000,45.400000,97.142857,97.400000
1_5-gram-minmax-most-False_10000,10000,0.050000,0.000100,0.001000,93.160000,21.714286,17.600000
1_5-gram-l2-most-False_7000,7000,0.050000,0.000100,0.010000,41.580000,97.714286,97.333333
1_5-gram-l2-most-False_3000,3000,0.050000,0.000010,0.010000,57.700000,96.285714,95.933333
1_5-gram-minmax-most-False_9000,9000,0.050000,0.000010,0.001000,93.940000,15.714286,17.066667
1_5-gram-l2-most-False_4000,4000,0.050000,0.000100,0.010000,53.280000,97.428571,96.666667
1_5-gram-l2-most-False_9000,9000,0.050000,0.000010,0.010000,47.280000,97.428571,97.400000
1_5-gram-minmax-most-False_3000,3000,0.050000,0.000100,0.001000,92.140000,19.428571,20.533333
1_5-gram-l2-most-False_8000,8000,0.050000,0.000100,0.010000,34.960000,97.714286,97.333333
1_5-gram-l2-chi-False_5000,5000,0.050000,0.000010,0.001000,55.000000,97.714286,97.333333
1_5-gram-l2-most-False_10000,10000,0.050000,0.000100,0.010000,21.280000,97.714286,97.333333
1_5-gram-minmax-chi-False_5000,5000,0.050000,0.000010,0.010000,92.660000,19.428571,20.733333
1_5-gram-l2-chi-False_6000,6000,0.050000,0.000010,0.001000,55.500000,97.714286,97.333333
1_5-gram-l2-most-False_3000,3000,0.050000,0.000100,0.010000,54.900000,97.714286,97.333333
1_5-gram-minmax-most-False_9000,9000,0.050000,0.000100,0.001000,93.480000,20.857143,19.133333
1_5-gram-minmax-chi-False_6000,6000,0.050000,0.000010,0.010000,93.200000,19.142857,18.800000
1_5-gram-l2-chi-False_2000,2000,0.050000,0.000010,0.001000,54.140000,97.714286,97.333333
1_5-gram-l2-most-False_9000,9000,0.050000,0.000100,0.010000,26.820000,97.714286,97.333333
1_5-gram-minmax-chi-False_2000,2000,0.050000,0.000010,0.010000,83.680000,33.142857,35.466667
1_5-gram-l2-chi-False_5000,5000,0.050000,0.000100,0.001000,42.160000,97.714286,97.333333
1_5-gram-l2-chi-False_1000,1000,0.050000,0.000010,0.001000,50.400000,97.714286,97.333333
1_5-gram-minmax-chi-False_5000,5000,0.050000,0.000100,0.010000,92.280000,20.000000,21.066667
1_5-gram-minmax-chi-False_1000,1000,0.050000,0.000010,0.010000,71.900000,42.857143,42.266667
1_5-gram-l2-chi-False_7000,7000,0.050000,0.000010,0.001000,57.900000,97.714286,97.333333
1_5-gram-l2-chi-False_6000,6000,0.050000,0.000100,0.001000,35.460000,97.714286,97.333333
1_5-gram-minmax-chi-False_6000,6000,0.050000,0.000100,0.010000,92.620000,18.285714,20.266667
1_5-gram-minmax-chi-False_7000,7000,0.050000,0.000010,0.010000,94.220000,16.857143,17.733333
1_5-gram-l2-chi-False_2000,2000,0.050000,0.000100,0.001000,45.060000,97.714286,97.333333
1_5-gram-l2-chi-False_4000,4000,0.050000,0.000010,0.001000,55.020000,97.714286,97.333333
1_5-gram-minmax-chi-False_4000,4000,0.050000,0.000010,0.010000,90.120000,25.714286,27.866667
1_5-gram-minmax-chi-False_2000,2000,0.050000,0.000100,0.010000,85.480000,29.428571,30.066667
1_5-gram-l2-chi-False_1000,1000,0.050000,0.000100,0.001000,43.300000,97.714286,97.333333
1_5-gram-minmax-chi-False_1000,1000,0.050000,0.000100,0.010000,71.540000,42.857143,44.066667
1_5-gram-l2-chi-False_8000,8000,0.050000,0.000010,0.001000,53.860000,97.714286,97.333333
1_5-gram-minmax-chi-False_8000,8000,0.050000,0.000010,0.010000,94.300000,16.571429,16.400000
1_5-gram-minmax-chi-False_7000,7000,0.050000,0.000100,0.010000,93.100000,17.714286,19.000000
1_5-gram-l2-chi-False_7000,7000,0.050000,0.000100,0.001000,29.180000,97.714286,97.333333
1_5-gram-l2-chi-False_10000,10000,0.050000,0.000010,0.001000,47.640000,97.714286,97.333333
1_5-gram-minmax-chi-False_10000,10000,0.050000,0.000010,0.010000,95.120000,12.857143,14.600000
1_5-gram-minmax-chi-False_4000,4000,0.050000,0.000100,0.010000,91.020000,22.857143,22.866667
1_5-gram-l2-chi-False_4000,4000,0.050000,0.000100,0.001000,43.260000,97.714286,97.333333
1_5-gram-l2-chi-False_3000,3000,0.050000,0.000010,0.001000,55.640000,97.714286,97.333333
1_5-gram-minmax-chi-False_3000,3000,0.050000,0.000010,0.010000,89.400000,24.000000,25.933333
1_5-gram-minmax-chi-False_9000,9000,0.050000,0.000010,0.010000,94.780000,18.857143,18.666667
1_5-gram-minmax-chi-False_8000,8000,0.050000,0.000100,0.010000,93.620000,18.285714,17.533333
1_5-gram-l2-chi-False_8000,8000,0.050000,0.000100,0.001000,35.640000,97.714286,97.333333
1_5-gram-l2-chi-False_9000,9000,0.050000,0.000010,0.001000,54.660000,97.714286,97.333333
1_5-gram-most-False_2000,2000,0.100000,0.000010,0.010000,91.880000,19.714286,23.000000
1_5-gram-minmax-chi-False_10000,10000,0.050000,0.000100,0.010000,94.400000,14.285714,16.133333
1_5-gram-l2-most-False_5000,5000,0.050000,0.000010,0.001000,64.460000,97.714286,97.333333
1_5-gram-most-False_1000,1000,0.100000,0.000010,0.010000,92.160000,21.428571,23.466667
1_5-gram-l2-chi-False_10000,10000,0.050000,0.000100,0.001000,14.480000,97.714286,97.333333
1_5-gram-minmax-chi-False_3000,3000,0.050000,0.000100,0.010000,89.260000,23.428571,25.466667
1_5-gram-most-False_7000,7000,0.100000,0.000010,0.010000,92.140000,21.428571,22.466667
1_5-gram-l2-chi-False_3000,3000,0.050000,0.000100,0.001000,41.560000,97.714286,97.333333
1_5-gram-l2-most-False_6000,6000,0.050000,0.000010,0.001000,64.100000,97.714286,97.333333
1_5-gram-most-False_4000,4000,0.100000,0.000010,0.010000,91.880000,20.000000,23.133333
1_5-gram-l2-most-False_2000,2000,0.050000,0.000010,0.001000,66.100000,97.714286,97.333333
1_5-gram-minmax-chi-False_9000,9000,0.050000,0.000100,0.010000,94.160000,17.142857,16.533333
1_5-gram-l2-chi-False_9000,9000,0.050000,0.000100,0.001000,40.640000,97.714286,97.333333
1_5-gram-l2-most-False_1000,1000,0.050000,0.000010,0.001000,67.040000,97.714286,97.333333
1_5-gram-most-False_8000,8000,0.100000,0.000010,0.010000,92.140000,21.428571,22.866667
1_5-gram-most-False_6000,6000,0.100000,0.000100,0.010000,93.100000,19.142857,20.333333
1_5-gram-l2-most-False_5000,5000,0.050000,0.000100,0.001000,45.300000,97.714286,97.333333
1_5-gram-most-False_2000,2000,0.100000,0.000100,0.010000,91.980000,20.571429,22.000000
1_5-gram-l2-most-False_7000,7000,0.050000,0.000010,0.001000,62.280000,97.714286,97.333333
1_5-gram-most-False_10000,10000,0.100000,0.000010,0.010000,92.420000,20.571429,21.733333
1_5-gram-most-False_1000,1000,0.100000,0.000100,0.010000,92.040000,20.571429,22.666667
1_5-gram-most-False_3000,3000,0.100000,0.000010,0.010000,92.320000,20.285714,22.533333
1_5-gram-l2-most-False_4000,4000,0.050000,0.000010,0.001000,65.280000,97.714286,97.333333
1_5-gram-l2-most-False_6000,6000,0.050000,0.000100,0.001000,39.740000,97.714286,97.333333
1_5-gram-most-False_7000,7000,0.100000,0.000100,0.010000,92.840000,19.428571,19.466667
1_5-gram-l2-most-False_2000,2000,0.050000,0.000100,0.001000,46.860000,97.714286,97.333333
1_5-gram-l2-most-False_8000,8000,0.050000,0.000010,0.001000,60.840000,97.714286,97.333333
1_5-gram-most-False_9000,9000,0.100000,0.000010,0.010000,91.980000,21.428571,22.066667
1_5-gram-most-False_4000,4000,0.100000,0.000100,0.010000,92.280000,20.000000,20.666667
1_5-gram-l2-most-False_1000,1000,0.050000,0.000100,0.001000,51.220000,97.714286,97.333333
1_5-gram-chi-False_5000,5000,0.100000,0.000010,0.010000,91.980000,22.285714,22.800000
1_5-gram-most-False_8000,8000,0.100000,0.000100,0.010000,92.740000,18.571429,19.666667
1_5-gram-l2-most-False_10000,10000,0.050000,0.000010,0.001000,58.380000,97.714286,97.333333
1_5-gram-chi-False_6000,6000,0.100000,0.000010,0.010000,91.680000,22.857143,23.400000
1_5-gram-l2-most-False_7000,7000,0.050000,0.000100,0.001000,42.320000,97.714286,97.333333
1_5-gram-l2-most-False_3000,3000,0.050000,0.000010,0.001000,66.080000,97.714286,97.333333
